Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz A-Class 2019;250e AT (160 л.с.);40 856 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1830538.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;Coupe AMG 63 9G-TCT (571 л.с.) 4Matic;122 725 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833780.html;Бензин/Электричество
Mercedes-Benz G-Class 2020;500 Brabus AT (500 л.с.) 4Matic;228 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1774451.html;Бензин
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;52 326 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1711387.html;Бензин
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;110 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1755049.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.);44 193 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830565.html;Бензин
Mercedes-Benz GLC-Class 2019;400d AT (330 л.с.) 4Matic;65 613 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830587.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;71 505 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1611198.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.);90 137 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1761027.html;Дизтопливо
Mercedes-Benz E-Class 2019;New Mercedes-AMG E 63 (571 л.с.) 4Matic+;101 016 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1669997.html;Бензин
Mercedes-Benz A-Class 2019;250 AT (224 л.с.);42 152 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1787010.html;Бензин
Mercedes-Benz C-Class 2019;base 160 G-Tronic (129 л.с.);32 020 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669873.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s AT (510 л.с.);86 338 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785520.html;Бензин
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;48 937 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1761016.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;254 553 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1834029.html;Бензин
Mercedes-Benz CLA-Class 2019;45 AMG AT (387 л.с.) 4Matic+;59 826 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826327.html;Бензин
Mercedes-Benz GLE-Class 2019;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;133 272 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833598.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;71 505 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1670079.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 560 G-Tronic (469 л.с.) 4Matic;149 530 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1670122.html;Бензин
Mercedes-Benz S-Class 2019;S 450 AT (367 л.с.) 4Matic;96 170 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1808707.html;Бензин
Mercedes-Benz CLS-Class 2019;300d G-Tronic (245 л.с.);68 291 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1738641.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 250 AT (224 л.с.);40 454 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669925.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d АТ (194 л.с.);52 391 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670040.html;Дизтопливо
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;74 291 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1785538.html;Бензин
Mercedes-Benz AMG GT 2019;GT R AT (585 л.с.);193 639 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1670144.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;65 473 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1549968.html;Дизтопливо
Mercedes-Benz E-Class 2019;E 200d (150 л.с) AT;46 052 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670027.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 35 AMG AT (306 л.с.) 4Matic;51 613 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1808696.html;Бензин
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;49 927 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785512.html;Бензин
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;49 959 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669812.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;65 473 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1670078.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 200d АТ (150 л.с.) 4Matic;41 660 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826329.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Mercedes-AMG 53 AT (435 л.с.) 4Matic;81 762 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1826345.html;Бензин/Электричество
Mercedes-Benz C-Class 2019;base C 200 MT (184 л.с.);37 655 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1661883.html;Бензин
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.);41 484 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834648.html;Бензин
Mercedes-Benz AMG GT 2019;GT AT (462 л.с.);139 882 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1549993.html;Бензин
Mercedes-Benz A-Class 2019;base 160 MT (109 л.с.);30 456 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1760473.html;Бензин
Mercedes-Benz CLS-Class 2019;400d G-Tronic (340 л.с.) 4Matic;79 824 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1669986.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;92 671 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1825651.html;Дизтопливо
Mercedes-Benz Maybach 2020;S 650 G-Tronic (629 л.с.);266 469 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1817175.html;Бензин
Mercedes-Benz B-Class 2019;base 160 MT (109 л.с.);30 116 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1830547.html;Бензин
Mercedes-Benz CLS-Class 2019;350d G-Tronic (286 л.с.) 4Matic;75 072 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1549910.html;Дизтопливо
Mercedes-Benz A-Class 2019;Mercedes-AMG A45s AT (421 л.с.) 4Matic+;66 514 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1830540.html;Бензин
Mercedes-Benz V-Class 2019;VKL V 220d AT (163 л.с.) Long;49 184 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1789277.html;Дизтопливо
Mercedes-Benz E-Class 2019;All-Terrain 220d 9G-Tronic (190 л.с.) 4Matic;55 159 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836616.html;Дизтопливо
Mercedes-Benz AMG GT 2020;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;209 058 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835835.html;Бензин
Mercedes-Benz S-Class 2019;S 600 AT (530 л.с.);157 112 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693544.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 214 CDI MT (143 л.с.) 3665;38 080 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837506.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;184 215 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1781205.html;Бензин
Mercedes-Benz G-Class 2020;500 AT (421 л.с.) 4Matic;131 725 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1639404.html;Бензин
Mercedes-Benz Vito пасс. 2018;Individual 220d MT (163 л.с.) Marco Polo Activity;52 752 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1819215.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;54 052 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1821246.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;70 300 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838394.html;Дизтопливо
Mercedes-Benz AMG GT 2019;Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;133 235 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811202.html;Бензин
Mercedes-Benz GLA-Class 2020;220d AT (190 л.с.) 4Matic;39 841 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835605.html;Дизтопливо
Mercedes-Benz Maybach 2020;Guard S 650 AT (630 л.с.);517 533 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1818413.html;Бензин
Mercedes-Benz S-Class 2019;S 560e G-Tronic (367+122 л.с.);110 639 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1808710.html;Бензин/Электричество
Mercedes-Benz Maybach 2019;S 560 AT (469 л.с.);159 091 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1808712.html;Бензин
Mercedes-Benz CLA-Class 2019;base 220 AT (190 л.с.);38 133 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669921.html;Бензин
Mercedes-Benz GLB-Class 2020;200 AT (163 л.с.);36 671 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834647.html;Бензин
Mercedes-Benz CLA-Class 2019;base 220d АТ (190 л.с.);43 263 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669955.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 180d АТ (116 л.с.);34 958 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669908.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;103 987 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1821601.html;Электричество
Mercedes-Benz Maybach 2020;Guard S 650 AT (630 л.с.);974 441 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835145.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;102 904 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835848.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 180 MТ (136 л.с.);32 541 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669915.html;Бензин
Mercedes-Benz GLA-Class 2020;250 AT (224 л.с.) 4Matic;40 004 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835608.html;Бензин
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT C AT (557 л.с.);238 295 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835804.html;Бензин
Mercedes-Benz G-Class 2020;STT 400d AT (340 л.с.) 4Matic;205 809 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1820455.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;180d AT (116 л.с.);33 847 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1838090.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;200d AT (150 л.с.);35 153 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835602.html;Дизтопливо
Mercedes-Benz CLS-Class 2019;350d G-Tronic (286 л.с.);72 057 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1808697.html;Дизтопливо
Mercedes-Benz CLS-Class 2019;220d G-Tronic (194 л.с.);64 558 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1830562.html;Дизтопливо
Mercedes-Benz Maybach 2019;S 560 AT (469 л.с.) 4Matic;163 252 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1808713.html;Бензин
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;48 968 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1670089.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;65 907 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1767409.html;Бензин
Mercedes-Benz GLA-Class 2020;180d AT (116 л.с.);33 868 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1838079.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;220d AT (190 л.с.);41 314 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834644.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Coupe AMG 53 AT (435 л.с.) 4Matic+;88 250 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1670063.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2020;450 AT (367 л.с.) 4Matic;151 648 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835819.html;Бензин
Mercedes-Benz GLB-Class 2020;200d AT (150 л.с.);38 148 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834652.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;146 232 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1835432.html;Электричество
Mercedes-Benz CLA-Class 2019;base 200d АТ (150 л.с.);38 782 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1808694.html;Дизтопливо
Mercedes-Benz V-Class 2019;VKL V 250d AT (190 л.с.) Long;53 536 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1756960.html;Дизтопливо
Mercedes-Benz G-Class 2019;500 AT (421 л.с.) 4Matic;133 143 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1738645.html;Бензин
Mercedes-Benz AMG GT 2020;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;184 145 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1820214.html;Бензин
Mercedes-Benz GLS-Class 2020;base 580 AT (489 л.с.) 4Matic;157 064 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833105.html;Бензин
Mercedes-Benz G-Class 2020;500 AT (422 л.с.) 4Matic;193 895 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1813556.html;Бензин
Mercedes-Benz V-Class 2019;VKL V 220d AT (163 л.с.) Long;49 184 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1756958.html;Дизтопливо
