Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;55 385 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830582.html;Дизтопливо
Mercedes-Benz C-Class 2019;base C 200 MT (184 л.с.);48 413 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669852.html;Бензин
Mercedes-Benz A-Class 2019;base 180d AT (116 л.с.);33 887 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1549659.html;Дизтопливо
Mercedes-Benz A-Class 2019;base 160d MT (95 л.с.);32 202 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826316.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;200d AT (150 л.с.);35 177 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835609.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200 AT (197 л.с.) 4Matic;45 393 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1611137.html;Бензин
Mercedes-Benz S-Class 2019;S 560 G-Tronic (469 л.с.);159 166 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1670126.html;Бензин
Mercedes-Benz GLC-Class 2019;base 200 AT (197 л.с.) 4Matic;45 393 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1711386.html;Бензин
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;257 793 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822139.html;Бензин
Mercedes-Benz GLE-Class 2019;Coupe AMG 63 9G-TCT (571 л.с.) 4Matic;122 809 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833597.html;Бензин/Электричество
Mercedes-Benz A-Class 2019;200 MT (163 л.с.);34 683 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1787004.html;Бензин
Mercedes-Benz Vito пасс. 2020;Individual 110 CDI MT (102 л.с.) Tourer Long;38 777 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1838717.html;Дизтопливо
Mercedes-Benz S-Class 2019;Mercedes-AMG S65 G=Tronic (630 л.с.) Long;230 171 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1804000.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Compact;38 063 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1838727.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 214 CDI MT (143 л.с.) 3665;33 362 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837508.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;300e AT (320 л.с.) 4Matic;54 542 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830577.html;Бензин/Электричество
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;39 745 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669790.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 43 AT (367 л.с.);108 901 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1810810.html;Бензин
Mercedes-Benz GLE-Class 2019;Mercedes-AMG 63 9G-TCT (571л.с.) 4Matic;112 158 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833599.html;Бензин/Электричество
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT AT (476 л.с.);152 828 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1670146.html;Бензин
Mercedes-Benz S-Class 2019;S 350d AT (286 л.с.) 4Matic;89 324 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693531.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.) 4Matic;43 201 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834659.html;Бензин
Mercedes-Benz GLB-Class 2020;200 AT (163 л.с.);36 696 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834657.html;Бензин
Mercedes-Benz GLB-Class 2020;AMG 35 AT (306 л.с.) 4Matic;51 305 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834660.html;Бензин
Mercedes-Benz CLA-Class 2019;45 AMG AT (387 л.с.) 4Matic+;60 450 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1830560.html;Бензин
Mercedes-Benz G-Class 2019;Mercedes-AMG G 63 AT (571 л.с.);186 324 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1738765.html;Бензин
Mercedes-Benz C-Class 2019;base 180 G-Tronic (156 л.с.);46 305 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669850.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 250 AT (211 л.с.) 4Matic;36 912 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1549710.html;Бензин
Mercedes-Benz G-Class 2019;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;186 324 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1785560.html;Бензин
Mercedes-Benz C-Class 2019;base 180d MT (122 л.с.);33 403 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669785.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;GLA 180 AT (122 л.с.);28 103 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1670053.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe AMG 63 9G-TCT (571 л.с.) 4Matic;140 811 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835655.html;Бензин/Электричество
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;243 712 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835662.html;Бензин
Mercedes-Benz GLB-Class 2020;AMG 35 AT (306 л.с.) 4Matic;51 305 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834650.html;Бензин
Mercedes-Benz C-Class 2019;base 160 G-Tronic (129 л.с.);31 261 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669781.html;Бензин
Mercedes-Benz C-Class 2019;base 300 G-Tronic (258 л.с.);47 362 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669836.html;Бензин
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;46 708 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830566.html;Бензин
Mercedes-Benz GLS-Class 2020;base 580 AT (489 л.с.) 4Matic;184 138 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835817.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 180 MT (122 л.с.);28 103 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1549707.html;Бензин
Mercedes-Benz GLB-Class 2020;200d AT (150 л.с.) 4Matic;40 186 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834653.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);56 106 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1787033.html;Дизтопливо
Mercedes-Benz CLS-Class 2019;350d G-Tronic (286 л.с.) 4Matic;75 076 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1669988.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;250 AT (224 л.с.);38 088 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835614.html;Бензин
Mercedes-Benz GLC-Class 2019;Mercedes-AMG 43 AT (390 л.с.) 4Matic;63 851 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830579.html;Бензин
Mercedes-Benz GLE-Class 2019;base 350de AT (306 л.с.) 4Matic;70 532 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1830573.html;Дизтопливо/Электричество
Mercedes-Benz G-Class 2019;350d AT (286 л.с.) 4Matic;123 803 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1796227.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.);46 948 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1670088.html;Дизтопливо
Mercedes-Benz Maybach 2019;S 560 AT (469 л.с.);159 201 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1811393.html;Бензин
Mercedes-Benz GLB-Class 2020;180 AT (136 л.с.);35 615 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1838091.html;Бензин
Mercedes-Benz GLB-Class 2020;220d AT (190 л.с.) 4Matic;43 029 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834656.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base AMG 63 AT 4Matic;146 227 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1821809.html;Бензин
Mercedes-Benz E-Class 2019;New E 350 АТ (299 л.с.);54 839 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670015.html;Бензин
Mercedes-Benz Maybach 2020;GLS 600 AT (558 л.с.) 4Matic;324 950 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1834283.html;Бензин
Mercedes-Benz Sprinter груз. 2020;Individual Std 311 2.2 CDi MT (114 л.с.) 2WD;34 878 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1836127.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;250 AT (224 л.с.);38 088 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835607.html;Бензин
Mercedes-Benz CLS-Class 2019;AMG CLS 53 G-Tronic (435 л.с.) 4Matic+;93 989 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1738722.html;Бензин
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;276 207 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1820103.html;Бензин
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.);41 513 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834658.html;Бензин
Mercedes-Benz G-Class 2020;500 AT (422 л.с.) 4Matic;198 219 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822172.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 200 AT (156 л.с.);29 749 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1549708.html;Бензин
Mercedes-Benz GLB-Class 2020;180d AT (116 л.с.);36 823 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834651.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Conversion Van 214 CDI MT (143 л.с.) 3250;28 704 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837693.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Compact;37 313 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836151.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);66 467 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803985.html;Бензин
Mercedes-Benz GLA-Class 2020;220d AT (190 л.с.) 4Matic;39 868 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835612.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;200d AT (150 л.с.) 4Matic;37 119 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835603.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;76 975 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1783558.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;205 801 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836737.html;Бензин/Электричество
Mercedes-Benz G-Class 2019;350d AT (286 л.с.) 4Matic;123 803 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1798395.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 220d АТ (190 л.с.);41 421 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1808695.html;Дизтопливо
Mercedes-Benz E-Class 2018;New Mercedes-AMG E 63S (612 л.с.) 4Matic;112 911 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836086.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);58 606 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1807138.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 300d G-Tronic (245 л.с.);53 976 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549728.html;Дизтопливо
Mercedes-Benz G-Class 2019;350d AT (286 л.с.) 4Matic;157 059 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1826369.html;Дизтопливо
Mercedes-Benz A-Class 2019;180 MT (136 л.с.);32 786 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1787002.html;Бензин
Mercedes-Benz C-Class 2019;300e G-Tronic (211 л.с.);42 651 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1826335.html;Бензин
Mercedes-Benz G-Class 2020;Brabus G800 G-Ttonic (800 л.с.) 4Matic;335 782 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822065.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;53 125 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1815487.html;Дизтопливо
Mercedes-Benz GLA-Class 2020;220d AT (190 л.с.);37 925 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835611.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;200d AT (150 л.с.) 4Matic;40 186 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834643.html;Дизтопливо
Mercedes-Benz G-Class 2019;G 500 AT (422 л.с.);133 235 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1717593.html;Бензин
Mercedes-Benz E-Class 2019;New E 350 АТ (299 л.с.);65 731 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1808704.html;Бензин
Mercedes-Benz B-Class 2019;220d AT (190 л.с.) 4Matic;42 310 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1831159.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;47 457 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549730.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);69 307 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785531.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.);55 291 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809341.html;Бензин
Mercedes-Benz Maybach 2020;GLS 600 AT (558 л.с.) 4Matic;324 950 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1820115.html;Бензин
Mercedes-Benz C-Class 2019;base 180 G-Tronic (156 л.с.);46 305 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1555681.html;Бензин
Mercedes-Benz GLE-Class 2019;Mercedes-AMG 63S 9G-TCT (612 л.с.) 4Matic;122 629 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833600.html;Бензин/Электричество
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);83 508 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785528.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.) 4Matic;57 973 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809342.html;Бензин
Mercedes-Benz C-Class 2019;base 300 G-Tronic (258 л.с.) 4Matic;55 147 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1694289.html;Бензин
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;60 786 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669858.html;Бензин
Mercedes-Benz A-Class 2019;base 250 AT (224 л.с.);41 548 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785499.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;78 792 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1800870.html;Дизтопливо
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;200 487 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811384.html;Бензин
Mercedes-Benz SLC-Class 2019;Mercedes-AMG SLC 43 AT (367 л.с.);48 634 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1822128.html;Бензин
Mercedes-Benz Vito пасс. 2018;220d MT (163 л.с.) Marco Polo Activity;52 737 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1818733.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);80 406 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803982.html;Бензин
Mercedes-Benz E-Class 2019;Mercedes-AMG E 63 (571 л.с.) 4Matic+;115 668 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1803989.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C43 TCT (390 л.с.) 4Matic;55 522 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803984.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C 63S AT (510 л.с.);73 516 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803986.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s TCT (510 л.с.);88 463 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803983.html;Бензин
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;80 028 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1803988.html;Бензин
Mercedes-Benz A-Class 2019;250 AT (224 л.с.);42 181 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785500.html;Бензин
Mercedes-Benz S-Class 2019;S 450 AT (367 л.с.) 4Matic;96 236 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1811388.html;Бензин
Mercedes-Benz E-Class 2019;Mercedes-AMG E 63 (571 л.с.) 4Matic+;103 518 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1785547.html;Бензин
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;61 878 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760992.html;Бензин
Mercedes-Benz E-Class 2019;300de AT (194 л.с);54 198 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760991.html;Дизтопливо/Электричество
Mercedes-Benz GLE-Class 2020;450 AT (367 л.с.) 4Matic;97 484 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1820485.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);58 606 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670007.html;Дизтопливо
Mercedes-Benz E-Class 2019;E 220d AT (194 л.с);48 498 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760984.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C43 AT (390 л.с.) 4Matic;69 035 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669857.html;Бензин
Mercedes-Benz E-Class 2019;E 200d (150 л.с) AT;46 054 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760983.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;61 878 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670022.html;Бензин
